D,C,NumBur,nTour,ELECTION,Inscrits,Votants,Exprime,_NAME_,_LABEL_,BAYR,BESA,BOVE,BUFF,LAGU,LEPE,NIHO,ROYA,SARK,SCHI,VILL,VOYN,Inscrits2,Votants2,Exprime2,ROYA2,SARK2,abstention,abstention2,LIBGEO,REG,DEP,TAU2010,POP_MUN_2008,Pctabstention,PctBAYR,PctBESA,PctBOVE,PctBUFF,PctLAGU,PctLEPE,PctNIHO,PctROYA,PctSARK,PctSCHI,PctVILL,PctVOYN,Pctabstention2,PctSARK2,PctROYA2,IDENT,Strate
SUD-EST,043,0003,2,Pres2007,1103,955,948,nbVoix,Nombre de voix,183,27,10,13,6,92,7,198,376,2,21,13,1103,947,913,343,570,148,156,Beynost,82,01,9,4305,0.1341795104,0.1930379747,0.0284810127,0.0105485232,0.0137130802,0.0063291139,0.0970464135,0.0073839662,0.2088607595,0.3966244726,0.0021097046,0.0221518987,0.0137130802,0.1414324569,0.6243154436,0.3756845564,010430003,2
SUD-EST,044,0001,2,Pres2007,330,273,270,nbVoix,Nombre de voix,53,12,10,1,6,39,1,68,68,0,10,2,331,281,260,117,143,57,50,Billiat,82,01,0,448,0.1727272727,0.1962962963,0.0444444444,0.037037037,0.0037037037,0.0222222222,0.1444444444,0.0037037037,0.2518518519,0.2518518519,0,0.037037037,0.0074074074,0.1510574018,0.55,0.45,010440001,6
SUD-EST,045,0001,2,Pres2007,148,138,138,nbVoix,Nombre de voix,32,4,2,0,1,19,4,3,62,0,9,2,148,138,135,29,106,10,10,Birieux,82,01,9,230,0.0675675676,0.231884058,0.0289855072,0.0144927536,0,0.0072463768,0.1376811594,0.0289855072,0.0217391304,0.4492753623,0,0.0652173913,0.0144927536,0.0675675676,0.7851851852,0.2148148148,010450001,6
SUD-EST,046,0001,2,Pres2007,532,452,445,nbVoix,Nombre de voix,77,9,0,9,5,64,12,81,168,1,12,7,532,443,432,140,292,80,89,Biziat,82,01,0,774,0.1503759398,0.1730337079,0.0202247191,0,0.0202247191,0.0112359551,0.1438202247,0.0269662921,0.1820224719,0.3775280899,0.002247191,0.0269662921,0.0157303371,0.1672932331,0.6759259259,0.3240740741,010460001,5
SUD-EST,047,0001,2,Pres2007,583,524,514,nbVoix,Nombre de voix,87,14,6,7,12,59,8,87,205,3,20,6,583,527,496,171,325,59,56,Blyes,82,01,9,880,0.1012006861,0.1692607004,0.0272373541,0.0116731518,0.013618677,0.0233463035,0.1147859922,0.0155642023,0.1692607004,0.3988326848,0.0058365759,0.0389105058,0.0116731518,0.0960548885,0.6552419355,0.3447580645,010470001,5
SUD-EST,049,0001,2,Pres2007,1043,925,910,nbVoix,Nombre de voix,176,35,6,19,7,107,13,202,289,4,34,18,1043,904,861,384,477,118,139,La Boisse,82,01,9,2880,0.113135187,0.1934065934,0.0384615385,0.0065934066,0.0208791209,0.0076923077,0.1175824176,0.0142857143,0.221978022,0.3175824176,0.0043956044,0.0373626374,0.0197802198,0.1332694151,0.5540069686,0.4459930314,010490001,3
SUD-EST,049,0002,2,Pres2007,944,833,820,nbVoix,Nombre de voix,157,25,10,13,16,115,4,162,286,7,12,13,944,817,775,310,465,111,127,La Boisse,82,01,9,2880,0.1175847458,0.1914634146,0.0304878049,0.012195122,0.0158536585,0.0195121951,0.1402439024,0.0048780488,0.1975609756,0.3487804878,0.0085365854,0.0146341463,0.0158536585,0.1345338983,0.6,0.4,010490002,5
SUD-EST,050,0001,2,Pres2007,178,151,147,nbVoix,Nombre de voix,24,4,2,2,1,36,4,19,47,0,3,5,178,154,145,51,94,27,24,Boissey,82,01,6,246,0.1516853933,0.1632653061,0.0272108844,0.0136054422,0.0136054422,0.0068027211,0.2448979592,0.0272108844,0.1292517007,0.3197278912,0,0.0204081633,0.0340136054,0.1348314607,0.6482758621,0.3517241379,010500001,5
SUD-EST,051,0001,2,Pres2007,84,75,75,nbVoix,Nombre de voix,11,3,3,1,1,16,0,19,16,1,3,1,84,73,71,29,42,9,11,Bolozon,82,01,0,98,0.1071428571,0.1466666667,0.04,0.04,0.0133333333,0.0133333333,0.2133333333,0,0.2533333333,0.2133333333,0.0133333333,0.04,0.0133333333,0.130952381,0.5915492958,0.4084507042,010510001,4
SUD-EST,052,0001,2,Pres2007,238,214,213,nbVoix,Nombre de voix,37,2,5,2,1,27,10,30,87,0,7,5,238,213,205,59,146,24,25,Bouligneux,82,01,9,303,0.1008403361,0.1737089202,0.0093896714,0.0234741784,0.0093896714,0.0046948357,0.1267605634,0.0469483568,0.1408450704,0.4084507042,0,0.0328638498,0.0234741784,0.1050420168,0.712195122,0.287804878,010520001,6
SUD-EST,053,0001,2,Pres2007,1078,927,917,nbVoix,Nombre de voix,182,19,7,18,10,59,2,207,377,3,17,16,1077,905,867,335,532,151,172,Bourg-en-Bresse,82,01,7,40203,0.1400742115,0.1984732824,0.0207197383,0.0076335878,0.0196292257,0.0109051254,0.0643402399,0.0021810251,0.225736096,0.4111232279,0.0032715376,0.0185387132,0.0174482007,0.1597028784,0.6136101499,0.3863898501,010530001,2
SUD-EST,053,0002,2,Pres2007,1221,1048,1040,nbVoix,Nombre de voix,175,24,22,8,7,73,4,250,437,0,25,15,1223,1048,1015,384,631,173,175,Bourg-en-Bresse,82,01,7,40203,0.1416871417,0.1682692308,0.0230769231,0.0211538462,0.0076923077,0.0067307692,0.0701923077,0.0038461538,0.2403846154,0.4201923077,0,0.0240384615,0.0144230769,0.1430907604,0.6216748768,0.3783251232,010530002,2
SUD-EST,053,0003,2,Pres2007,1070,822,806,nbVoix,Nombre de voix,114,26,5,24,6,96,1,329,190,1,6,8,1070,826,796,468,328,248,244,Bourg-en-Bresse,82,01,7,40203,0.2317757009,0.141439206,0.0322580645,0.0062034739,0.0297766749,0.0074441687,0.1191066998,0.0012406948,0.4081885856,0.2357320099,0.0012406948,0.0074441687,0.0099255583,0.2280373832,0.4120603015,0.5879396985,010530003,1
SUD-EST,053,0004,2,Pres2007,1128,943,932,nbVoix,Nombre de voix,193,25,17,17,10,66,9,288,273,1,19,14,1128,961,920,474,446,185,167,Bourg-en-Bresse,82,01,7,40203,0.1640070922,0.2070815451,0.0268240343,0.0182403433,0.0182403433,0.0107296137,0.0708154506,0.0096566524,0.3090128755,0.2929184549,0.0010729614,0.0203862661,0.0150214592,0.1480496454,0.4847826087,0.5152173913,010530004,1
SUD-EST,053,0005,2,Pres2007,901,738,731,nbVoix,Nombre de voix,114,23,7,15,8,90,3,214,229,2,16,10,901,748,729,348,381,163,153,Bourg-en-Bresse,82,01,7,40203,0.1809100999,0.1559507524,0.0314637483,0.0095759234,0.0205198358,0.0109439124,0.123119015,0.0041039672,0.292749658,0.3132694938,0.0027359781,0.0218878249,0.0136798906,0.1698113208,0.5226337449,0.4773662551,010530005,1
SUD-EST,053,0006,2,Pres2007,1057,844,832,nbVoix,Nombre de voix,136,32,10,17,9,68,3,303,220,2,19,13,1057,855,824,484,340,213,202,Bourg-en-Bresse,82,01,7,40203,0.2015137181,0.1634615385,0.0384615385,0.0120192308,0.0204326923,0.0108173077,0.0817307692,0.0036057692,0.3641826923,0.2644230769,0.0024038462,0.0228365385,0.015625,0.1911069063,0.4126213592,0.5873786408,010530006,1
SUD-EST,053,0007,2,Pres2007,1142,940,923,nbVoix,Nombre de voix,165,33,9,15,8,67,9,299,271,2,21,24,1142,936,899,468,431,202,206,Bourg-en-Bresse,82,01,7,40203,0.176882662,0.1787648971,0.0357529794,0.0097508126,0.0162513543,0.0086673889,0.0725893824,0.0097508126,0.323943662,0.2936078007,0.0021668472,0.022751896,0.0260021668,0.180385289,0.4794215795,0.5205784205,010530007,1
SUD-EST,053,0008,2,Pres2007,1335,1103,1096,nbVoix,Nombre de voix,238,31,17,8,7,60,2,262,434,1,26,10,1335,1136,1091,467,624,232,199,Bourg-en-Bresse,82,01,7,40203,0.1737827715,0.2171532847,0.0282846715,0.0155109489,0.0072992701,0.0063868613,0.0547445255,0.0018248175,0.2390510949,0.3959854015,0.0009124088,0.0237226277,0.0091240876,0.1490636704,0.5719523373,0.4280476627,010530008,2
SUD-EST,053,0009,2,Pres2007,763,666,654,nbVoix,Nombre de voix,121,35,4,10,6,59,3,196,195,0,12,13,763,659,633,311,322,97,104,Bourg-en-Bresse,82,01,7,40203,0.127129751,0.1850152905,0.0535168196,0.006116208,0.0152905199,0.0091743119,0.0902140673,0.004587156,0.2996941896,0.2981651376,0,0.0183486239,0.0198776758,0.1363040629,0.5086887836,0.4913112164,010530009,3
SUD-EST,053,0010,2,Pres2007,1306,1089,1078,nbVoix,Nombre de voix,199,47,5,19,8,103,12,290,355,8,14,18,1305,1078,1029,481,548,217,227,Bourg-en-Bresse,82,01,7,40203,0.1661562021,0.1846011132,0.0435992579,0.0046382189,0.0176252319,0.0074211503,0.0955473098,0.0111317254,0.2690166976,0.3293135436,0.0074211503,0.012987013,0.0166975881,0.1739463602,0.5325558795,0.4674441205,010530010,5
SUD-EST,053,0011,2,Pres2007,1311,1087,1076,nbVoix,Nombre de voix,199,39,18,29,12,87,1,412,254,5,7,13,1311,1088,1049,605,444,224,223,Bourg-en-Bresse,82,01,7,40203,0.1708619375,0.1849442379,0.0362453532,0.0167286245,0.0269516729,0.0111524164,0.0808550186,0.000929368,0.3828996283,0.2360594796,0.0046468401,0.0065055762,0.0120817844,0.1700991609,0.4232602479,0.5767397521,010530011,1
SUD-EST,053,0012,2,Pres2007,1370,1179,1162,nbVoix,Nombre de voix,245,29,8,11,16,89,5,331,369,2,23,34,1370,1181,1125,537,588,191,189,Bourg-en-Bresse,82,01,7,40203,0.1394160584,0.2108433735,0.0249569707,0.0068846816,0.0094664372,0.0137693632,0.0765920826,0.004302926,0.2848537005,0.317555938,0.0017211704,0.0197934596,0.0292598967,0.1379562044,0.5226666667,0.4773333333,010530012,1
SUD-EST,053,0013,2,Pres2007,1358,1113,1096,nbVoix,Nombre de voix,190,48,12,15,13,115,5,324,327,4,35,8,1358,1112,1064,513,551,245,246,Bourg-en-Bresse,82,01,7,40203,0.1804123711,0.1733576642,0.0437956204,0.0109489051,0.0136861314,0.0118613139,0.1049270073,0.0045620438,0.295620438,0.2983576642,0.003649635,0.0319343066,0.0072992701,0.1811487482,0.5178571429,0.4821428571,010530013,1
SUD-EST,053,0014,2,Pres2007,1268,1086,1077,nbVoix,Nombre de voix,210,25,8,4,10,72,6,311,386,5,16,24,1267,1097,1058,487,571,182,170,Bourg-en-Bresse,82,01,7,40203,0.143533123,0.1949860724,0.0232126277,0.0074280409,0.0037140204,0.0092850511,0.0668523677,0.0055710306,0.2887650882,0.3584029712,0.0046425255,0.0148560817,0.0222841226,0.134175217,0.5396975425,0.4603024575,010530014,2
SUD-EST,053,0015,2,Pres2007,1285,1084,1068,nbVoix,Nombre de voix,199,40,16,25,17,88,6,314,315,2,23,23,1285,1092,1049,525,524,201,193,Bourg-en-Bresse,82,01,7,40203,0.1564202335,0.186329588,0.0374531835,0.0149812734,0.0234082397,0.015917603,0.0823970037,0.0056179775,0.2940074906,0.2949438202,0.0018726592,0.0215355805,0.0215355805,0.1501945525,0.4995233556,0.5004766444,010530015,1
SUD-EST,053,0016,2,Pres2007,980,813,798,nbVoix,Nombre de voix,153,34,12,11,4,58,3,281,208,1,14,19,980,795,763,437,326,167,185,Bourg-en-Bresse,82,01,7,40203,0.1704081633,0.1917293233,0.0426065163,0.015037594,0.0137844612,0.0050125313,0.0726817043,0.0037593985,0.3521303258,0.2606516291,0.0012531328,0.0175438596,0.0238095238,0.1887755102,0.4272608126,0.5727391874,010530016,1
SUD-EST,053,0017,2,Pres2007,1454,1202,1187,nbVoix,Nombre de voix,256,41,13,11,12,88,8,381,339,0,16,22,1454,1204,1154,620,534,252,250,Bourg-en-Bresse,82,01,7,40203,0.1733149931,0.2156697557,0.0345408593,0.0109519798,0.0092670598,0.0101095198,0.0741364785,0.0067396799,0.3209772536,0.2855939343,0,0.0134793597,0.0185341196,0.1719394773,0.4627383016,0.5372616984,010530017,1
SUD-EST,053,0018,2,Pres2007,1259,1087,1078,nbVoix,Nombre de voix,198,57,15,26,14,70,5,309,344,3,15,22,1258,1088,1056,530,526,172,170,Bourg-en-Bresse,82,01,7,40203,0.1366163622,0.1836734694,0.0528756957,0.0139146568,0.0241187384,0.012987013,0.0649350649,0.0046382189,0.2866419295,0.319109462,0.0027829314,0.0139146568,0.0204081633,0.1351351351,0.4981060606,0.5018939394,010530018,1
SUD-EST,053,0019,2,Pres2007,1478,1283,1271,nbVoix,Nombre de voix,204,31,8,8,14,121,6,372,467,1,25,14,1478,1265,1222,546,676,195,213,Bourg-en-Bresse,82,01,7,40203,0.1319350474,0.1605035405,0.0243902439,0.0062942565,0.0062942565,0.0110149489,0.0952006294,0.0047206924,0.2926829268,0.3674272227,0.0007867821,0.0196695515,0.0110149489,0.1441136671,0.5531914894,0.4468085106,010530019,2
SUD-EST,054,0001,2,Pres2007,762,700,692,nbVoix,Nombre de voix,131,22,10,10,9,104,5,119,256,2,9,15,762,692,665,237,428,62,70,Bourg-Saint-Christophe,82,01,9,1095,0.0813648294,0.1893063584,0.0317919075,0.0144508671,0.0144508671,0.0130057803,0.1502890173,0.0072254335,0.1719653179,0.3699421965,0.0028901734,0.0130057803,0.0216763006,0.0918635171,0.6436090226,0.3563909774,010540001,5
SUD-EST,056,0001,2,Pres2007,289,260,258,nbVoix,Nombre de voix,34,1,4,5,4,43,4,37,104,0,14,8,289,252,244,74,170,29,37,Boyeux-Saint-Jérôme,82,01,9,306,0.1003460208,0.1317829457,0.003875969,0.015503876,0.019379845,0.015503876,0.1666666667,0.015503876,0.1434108527,0.4031007752,0,0.0542635659,0.0310077519,0.1280276817,0.6967213115,0.3032786885,010560001,6
SUD-EST,057,0001,2,Pres2007,306,273,267,nbVoix,Nombre de voix,43,6,8,2,4,40,9,55,80,2,7,11,306,261,243,98,145,33,45,Boz,82,01,6,485,0.1078431373,0.1610486891,0.0224719101,0.0299625468,0.0074906367,0.0149812734,0.1498127341,0.0337078652,0.2059925094,0.2996254682,0.0074906367,0.0262172285,0.0411985019,0.1470588235,0.5967078189,0.4032921811,010570001,5
SUD-EST,058,0001,2,Pres2007,408,368,361,nbVoix,Nombre de voix,56,17,5,4,6,63,7,69,113,0,10,11,408,363,349,131,218,40,45,Brégnier-Cordon,82,01,0,746,0.0980392157,0.1551246537,0.0470914127,0.0138504155,0.0110803324,0.0166204986,0.1745152355,0.0193905817,0.1911357341,0.3130193906,0,0.027700831,0.0304709141,0.1102941176,0.6246418338,0.3753581662,010580001,6
SUD-EST,058,0002,2,Pres2007,134,118,118,nbVoix,Nombre de voix,18,4,1,3,0,17,4,37,26,0,5,3,134,122,116,61,55,16,12,Brégnier-Cordon,82,01,0,746,0.1194029851,0.1525423729,0.0338983051,0.0084745763,0.0254237288,0,0.1440677966,0.0338983051,0.313559322,0.2203389831,0,0.0423728814,0.0254237288,0.0895522388,0.474137931,0.525862069,010580002,6
SUD-EST,059,0001,2,Pres2007,85,77,76,nbVoix,Nombre de voix,6,0,3,6,0,12,1,19,26,0,0,3,85,75,73,32,41,8,10,Brénaz,82,01,0,92,0.0941176471,0.0789473684,0,0.0394736842,0.0789473684,0,0.1578947368,0.0131578947,0.25,0.3421052632,0,0,0.0394736842,0.1176470588,0.5616438356,0.4383561644,010590001,6
SUD-EST,060,0001,2,Pres2007,378,342,340,nbVoix,Nombre de voix,42,6,3,3,2,47,0,54,164,1,6,12,378,347,338,98,240,36,31,Brénod,82,01,0,531,0.0952380952,0.1235294118,0.0176470588,0.0088235294,0.0088235294,0.0058823529,0.1382352941,0,0.1588235294,0.4823529412,0.0029411765,0.0176470588,0.0352941176,0.082010582,0.7100591716,0.2899408284,010600001,2
SUD-EST,061,0001,2,Pres2007,703,628,614,nbVoix,Nombre de voix,127,26,7,1,9,91,9,133,178,4,13,16,703,634,601,257,344,75,69,Brens,82,01,2,993,0.106685633,0.2068403909,0.0423452769,0.0114006515,0.0016286645,0.0146579805,0.1482084691,0.0146579805,0.2166123779,0.2899022801,0.006514658,0.0211726384,0.0260586319,0.0981507824,0.5723793677,0.4276206323,010610001,5
SUD-EST,062,0001,2,Pres2007,510,475,467,nbVoix,Nombre de voix,110,13,3,9,2,47,6,101,158,0,7,11,510,472,454,172,282,35,38,Bressolles,82,01,9,717,0.068627451,0.2355460385,0.0278372591,0.0064239829,0.0192719486,0.0042826552,0.1006423983,0.0128479657,0.2162740899,0.3383297645,0,0.0149892934,0.0235546039,0.0745098039,0.6211453744,0.3788546256,010620001,2
SUD-EST,063,0001,2,Pres2007,396,342,336,nbVoix,Nombre de voix,61,7,3,3,1,62,3,44,134,3,7,8,396,357,339,99,240,54,39,Brion,82,01,1,506,0.1363636364,0.181547619,0.0208333333,0.0089285714,0.0089285714,0.0029761905,0.1845238095,0.0089285714,0.130952381,0.3988095238,0.0089285714,0.0208333333,0.0238095238,0.0984848485,0.7079646018,0.2920353982,010630001,6
SUD-EST,064,0001,2,Pres2007,583,491,480,nbVoix,Nombre de voix,87,30,9,2,12,83,7,102,127,2,13,6,583,479,448,209,239,92,104,Briord,82,01,9,856,0.1578044597,0.18125,0.0625,0.01875,0.0041666667,0.025,0.1729166667,0.0145833333,0.2125,0.2645833333,0.0041666667,0.0270833333,0.0125,0.1783876501,0.5334821429,0.4665178571,010640001,4
SUD-EST,065,0001,2,Pres2007,1186,1093,1075,nbVoix,Nombre de voix,219,29,4,10,7,107,5,259,381,7,22,25,1186,1058,1007,403,604,93,128,Buellas,82,01,7,1617,0.0784148398,0.2037209302,0.0269767442,0.0037209302,0.0093023256,0.0065116279,0.0995348837,0.0046511628,0.2409302326,0.3544186047,0.0065116279,0.0204651163,0.023255814,0.107925801,0.5998013903,0.4001986097,010650001,2
SUD-EST,066,0001,2,Pres2007,81,76,76,nbVoix,Nombre de voix,8,0,5,9,2,19,4,7,22,0,0,0,81,74,70,27,43,5,7,La Burbanche,82,01,0,68,0.0617283951,0.1052631579,0,0.0657894737,0.1184210526,0.0263157895,0.25,0.0526315789,0.0921052632,0.2894736842,0,0,0,0.0864197531,0.6142857143,0.3857142857,010660001,6
SUD-EST,067,0001,2,Pres2007,203,162,161,nbVoix,Nombre de voix,16,7,4,1,4,29,2,32,59,0,5,2,203,159,150,45,105,41,44,Ceignes,82,01,0,271,0.2019704433,0.099378882,0.0434782609,0.0248447205,0.0062111801,0.0248447205,0.1801242236,0.0124223602,0.198757764,0.3664596273,0,0.0310559006,0.0124223602,0.2167487685,0.7,0.3,010670001,6
SUD-EST,068,0001,2,Pres2007,528,448,442,nbVoix,Nombre de voix,105,15,17,11,3,76,6,61,128,0,13,7,528,447,420,141,279,80,81,Cerdon,82,01,0,766,0.1515151515,0.2375565611,0.0339366516,0.0384615385,0.0248868778,0.0067873303,0.1719457014,0.0135746606,0.1380090498,0.2895927602,0,0.0294117647,0.0158371041,0.1534090909,0.6642857143,0.3357142857,010680001,6
SUD-EST,069,0001,2,Pres2007,1074,959,945,nbVoix,Nombre de voix,193,44,8,18,10,113,7,187,332,5,12,16,1074,940,887,362,525,115,134,Certines,82,01,7,1450,0.1070763501,0.2042328042,0.0465608466,0.0084656085,0.019047619,0.0105820106,0.1195767196,0.0074074074,0.1978835979,0.3513227513,0.0052910053,0.0126984127,0.0169312169,0.1247672253,0.5918827508,0.4081172492,010690001,5
SUD-EST,071,0001,2,Pres2007,949,840,832,nbVoix,Nombre de voix,204,14,14,5,9,71,7,130,335,1,19,23,949,846,809,272,537,109,103,Cessy,82,01,8,3660,0.114857745,0.2451923077,0.0168269231,0.0168269231,0.0060096154,0.0108173077,0.0853365385,0.0084134615,0.15625,0.4026442308,0.0012019231,0.0228365385,0.0276442308,0.1085353003,0.6637824475,0.3362175525,010710001,2
SUD-EST,071,0002,2,Pres2007,792,680,672,nbVoix,Nombre de voix,161,16,9,3,8,59,7,122,256,4,10,17,792,685,660,234,426,112,107,Cessy,82,01,8,3660,0.1414141414,0.2395833333,0.0238095238,0.0133928571,0.0044642857,0.0119047619,0.087797619,0.0104166667,0.181547619,0.380952381,0.005952381,0.0148809524,0.025297619,0.1351010101,0.6454545455,0.3545454545,010710002,2
SUD-EST,072,0001,2,Pres2007,1003,897,893,nbVoix,Nombre de voix,189,28,7,22,6,89,5,212,293,6,16,20,1003,888,852,369,483,106,115,Ceyzériat,82,01,7,2620,0.1056829511,0.2116461366,0.0313549832,0.0078387458,0.0246360582,0.006718925,0.0996640538,0.0055991041,0.2374020157,0.3281075028,0.006718925,0.0179171333,0.0223964166,0.1146560319,0.5669014085,0.4330985915,010720001,3
SUD-EST,072,0002,2,Pres2007,884,768,757,nbVoix,Nombre de voix,167,18,16,12,8,64,7,166,261,1,20,17,882,776,742,321,421,116,106,Ceyzériat,82,01,7,2620,0.1312217195,0.2206076618,0.0237780713,0.0211360634,0.0158520476,0.0105680317,0.0845442536,0.0092470277,0.2192866579,0.3447820343,0.001321004,0.0264200793,0.0224570674,0.1201814059,0.5673854447,0.4326145553,010720002,2
SUD-EST,073,0001,2,Pres2007,793,688,684,nbVoix,Nombre de voix,127,24,26,8,10,83,13,157,196,1,20,19,793,678,636,273,363,105,115,Ceyzérieu,82,01,0,893,0.132408575,0.1856725146,0.0350877193,0.0380116959,0.0116959064,0.014619883,0.1213450292,0.019005848,0.2295321637,0.2865497076,0.0014619883,0.0292397661,0.0277777778,0.1450189155,0.570754717,0.429245283,010730001,5
SUD-EST,074,0001,2,Pres2007,1354,1137,1125,nbVoix,Nombre de voix,204,39,12,15,16,156,20,181,436,4,25,17,1355,1145,1085,365,720,217,210,Chalamont,82,01,9,2236,0.1602658789,0.1813333333,0.0346666667,0.0106666667,0.0133333333,0.0142222222,0.1386666667,0.0177777778,0.1608888889,0.3875555556,0.0035555556,0.0222222222,0.0151111111,0.1549815498,0.66359447,0.33640553,010740001,5
SUD-EST,075,0001,2,Pres2007,789,713,701,nbVoix,Nombre de voix,137,21,7,7,10,84,6,94,307,3,19,6,789,696,662,198,464,76,93,Chaleins,82,01,9,1183,0.0963244613,0.1954350927,0.029957204,0.0099857347,0.0099857347,0.0142653352,0.119828816,0.0085592011,0.1340941512,0.4379457917,0.0042796006,0.0271041369,0.0085592011,0.1178707224,0.7009063444,0.2990936556,010750001,5
SUD-EST,076,0001,2,Pres2007,127,103,101,nbVoix,Nombre de voix,20,3,2,2,1,17,1,19,32,1,3,0,127,108,102,41,61,24,19,Chaley,82,01,0,120,0.188976378,0.198019802,0.0297029703,0.0198019802,0.0198019802,0.0099009901,0.1683168317,0.0099009901,0.1881188119,0.3168316832,0.0099009901,0.0297029703,0,0.1496062992,0.5980392157,0.4019607843,010760001,5
SUD-EST,077,0001,2,Pres2007,146,135,134,nbVoix,Nombre de voix,32,2,3,0,0,22,2,16,53,0,3,1,146,130,128,37,91,11,16,Challes-la-Montagne,82,01,0,186,0.0753424658,0.2388059701,0.0149253731,0.0223880597,0,0,0.1641791045,0.0149253731,0.1194029851,0.3955223881,0,0.0223880597,0.0074626866,0.1095890411,0.7109375,0.2890625,010770001,6
SUD-EST,078,0001,2,Pres2007,624,547,543,nbVoix,Nombre de voix,135,12,17,4,0,51,6,109,185,2,5,17,628,546,527,218,309,77,82,Challex,82,01,8,1124,0.1233974359,0.2486187845,0.0220994475,0.0313075506,0.0073664825,0,0.0939226519,0.0110497238,0.2007366483,0.3406998158,0.0036832413,0.0092081031,0.0313075506,0.1305732484,0.5863377609,0.4136622391,010780001,2
SUD-EST,079,0001,2,Pres2007,524,434,426,nbVoix,Nombre de voix,87,19,9,3,1,53,10,87,135,2,11,9,524,431,402,155,247,90,93,Champagne-en-Valromey,82,01,0,741,0.1717557252,0.2042253521,0.044600939,0.0211267606,0.0070422535,0.0023474178,0.1244131455,0.0234741784,0.2042253521,0.3169014085,0.0046948357,0.0258215962,0.0211267606,0.177480916,0.6144278607,0.3855721393,010790001,6
SUD-EST,080,0001,2,Pres2007,348,302,299,nbVoix,Nombre de voix,57,16,9,16,7,46,9,64,64,0,7,4,348,305,285,142,143,46,43,Champdor,82,01,1,450,0.132183908,0.1906354515,0.0535117057,0.0301003344,0.0535117057,0.0234113712,0.1538461538,0.0301003344,0.2140468227,0.2140468227,0,0.0234113712,0.0133779264,0.1235632184,0.501754386,0.498245614,010800001,4
SUD-EST,081,0001,2,Pres2007,463,408,404,nbVoix,Nombre de voix,82,18,8,6,3,38,8,77,140,2,10,12,463,394,372,137,235,55,69,Champfromier,82,01,0,653,0.1187904968,0.202970297,0.0445544554,0.0198019802,0.0148514851,0.0074257426,0.0940594059,0.0198019802,0.1905940594,0.3465346535,0.004950495,0.0247524752,0.0297029703,0.1490280778,0.6317204301,0.3682795699,010810001,5
SUD-EST,082,0001,2,Pres2007,368,323,318,nbVoix,Nombre de voix,69,18,6,5,9,34,3,80,81,1,8,4,371,323,302,157,145,45,48,Chanay,82,01,0,610,0.1222826087,0.2169811321,0.0566037736,0.0188679245,0.0157232704,0.0283018868,0.106918239,0.0094339623,0.251572327,0.2547169811,0.0031446541,0.0251572327,0.0125786164,0.1293800539,0.4801324503,0.5198675497,010820001,3
SUD-EST,083,0001,2,Pres2007,574,516,510,nbVoix,Nombre de voix,79,10,13,2,5,86,3,68,217,0,13,14,574,493,471,132,339,58,81,Chaneins,82,01,9,840,0.1010452962,0.1549019608,0.0196078431,0.0254901961,0.0039215686,0.0098039216,0.168627451,0.0058823529,0.1333333333,0.4254901961,0,0.0254901961,0.0274509804,0.1411149826,0.7197452229,0.2802547771,010830001,6
